STATION,STATION_NAME,DATE,HPCP
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110416 22:00,0.04
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110416 23:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110419 10:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110419 11:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110419 14:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110419 15:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110419 16:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110422 12:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110422 13:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110422 14:00,0.04
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110422 15:00,0.03
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110422 16:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110422 17:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110422 18:00,0.03
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110422 19:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110422 20:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110422 21:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110422 22:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110422 23:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110423 00:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110423 01:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110423 02:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110423 03:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110423 04:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110423 05:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110423 06:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110423 07:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110423 08:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110423 09:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110423 12:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110423 13:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110423 22:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110423 23:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110424 16:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110424 17:00,0.32
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110424 18:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110424 19:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110424 20:00,0.16
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110424 21:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110425 00:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110425 01:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110425 02:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110425 03:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110427 14:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110427 18:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110427 19:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110427 21:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110427 23:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110428 05:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110428 06:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110428 09:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110428 10:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110428 11:00,0.03
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110428 12:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110501 01:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110501 12:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110501 13:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110501 14:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110501 15:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110501 16:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110501 17:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110501 18:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110501 19:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110501 20:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110503 22:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110504 00:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110504 01:00,0.07
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110504 02:00,0.07
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110504 03:00,0.09
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110504 04:00,0.05
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110504 05:00,0.08
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110504 06:00,0.07
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110504 07:00,0.06
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110504 08:00,0.03
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110504 09:00,0.07
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110504 10:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110504 11:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110504 18:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110504 19:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110506 20:00,0.13
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110507 14:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110507 15:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110513 06:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110514 07:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110514 08:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110514 09:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110514 10:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110514 11:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110514 18:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110514 19:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110514 20:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110514 21:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110514 22:00,0.22
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110514 23:00,0.14
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110515 00:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110515 05:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110515 06:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110515 18:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110515 19:00,0.37
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110517 01:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110517 02:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110517 04:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110517 05:00,0.04
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110517 06:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110517 07:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110517 08:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110517 10:00,0.07
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110517 16:00,0.05
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110517 17:00,0.19
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110517 18:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110518 01:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110518 02:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110518 03:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110518 05:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110518 06:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110518 08:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110518 10:00,0.03
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110518 11:00,0.07
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110518 12:00,0.09
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110518 13:00,0.04
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110519 00:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110519 01:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110519 02:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110519 11:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110519 12:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110519 14:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110519 16:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110519 20:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110519 21:00,0.06
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110519 23:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110520 12:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110520 13:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110520 14:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110520 15:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110523 03:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110523 04:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110523 18:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110524 06:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110524 08:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110524 09:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110524 10:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110524 16:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110524 17:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110524 23:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110525 00:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110527 20:00,0.05
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110527 21:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110601 01:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110604 16:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110604 23:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110605 00:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110605 06:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110605 07:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110605 08:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110605 23:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110606 00:00,0.17
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110609 20:00,0.28
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110609 21:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110610 19:00,0.16
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110611 10:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110611 11:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110612 17:00,0.39
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110616 08:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110616 09:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110616 14:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110616 17:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110616 18:00,0.13
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110616 19:00,0.17
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110616 20:00,0.06
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110616 21:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110616 23:00,0.49
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110617 00:00,1.10
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110617 01:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110617 09:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110617 15:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110617 17:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110617 18:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110617 20:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110617 21:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110618 04:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110618 05:00,0.07
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110619 01:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110619 02:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110619 13:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110620 02:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110620 03:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110620 04:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110620 05:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110620 06:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110620 07:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110620 08:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110620 09:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110621 03:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110621 04:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110621 08:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110621 09:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110621 10:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110621 21:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110621 22:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110621 23:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110622 07:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110623 09:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110623 13:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110623 14:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110624 13:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110624 14:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110626 18:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110626 19:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110626 21:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110626 22:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110627 01:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110627 06:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110627 07:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110628 20:00,0.35
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110701 01:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110703 04:00,0.08
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110703 05:00,0.22
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110703 06:00,0.09
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110703 18:00,0.16
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110704 20:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110704 21:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110706 10:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110706 11:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110707 18:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110707 19:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110707 20:00,0.10
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110707 21:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110708 12:00,0.03
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110708 15:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110708 16:00,0.68
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110708 17:00,0.11
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110708 18:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110711 20:00,0.03
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110711 21:00,0.14
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110713 14:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110713 15:00,0.26
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110713 16:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110713 18:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110719 15:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110719 16:00,0.16
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110723 08:00,0.06
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110725 14:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110725 15:00,0.51
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110725 16:00,0.11
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110728 21:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110801 01:00,999.99
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110901 00:00,999.99
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20110901 01:00,999.99
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20111001 00:00,999.99
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20111001 01:00,999.99
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20111101 00:00,999.99
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20111101 01:00,999.99
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20111201 00:00,999.99
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20111201 01:00,999.99
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20120101 00:00,999.99
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20120101 01:00,999.99
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20120201 00:00,999.99
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20120201 01:00,999.99
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20120301 00:00,999.99
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20120301 01:00,999.99
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20120401 00:00,999.99
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20120401 01:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20120401 18:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20120401 19:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20120401 20:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20120401 21:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20120401 22:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20120401 23:00,0.00
